Asset,Date,Min temperature,Max temperature,Solar exposure,Rainfall ,Raining period
Bull Creek,7/02/2022,16.3,24.3,25.2,2.8,1
Bull Creek,8/02/2022,10.3,26,24.1,0,
Bull Creek,9/02/2022,13.4,28.3,28.2,0,
Bull Creek,10/02/2022,15.2,37.2,28,0,
Bull Creek,11/02/2022,16.3,32.7,26.7,0,
Bull Creek,12/02/2022,18.2,28.8,27.2,0,
Bull Creek,13/02/2022,17.9,33.5,27.5,0,
Bull Creek,14/02/2022,21.8,37.2,27.2,0,
Bull Creek,15/02/2022,22,37.6,26.7,0,
Bull Creek,16/02/2022,22.6,38.7,27,0,
Bull Creek,17/02/2022,19.3,37.6,26.9,0,
Bull Creek,18/02/2022,21.1,38.5,26.6,0,
Bull Creek,19/02/2022,16.7,38.6,26.6,0,
Bull Creek,20/02/2022,20.3,35.7,26.4,0,
Bull Creek,21/02/2022,18.4,33.3,26.2,0,
Bull Creek,22/02/2022,16.4,33.6,26.1,0,
Bull Creek,23/02/2022,19.5,34,25.8,0,
Bull Creek,24/02/2022,18.4,34.7,25.5,0,
Bull Creek,25/02/2022,17.2,31.2,25.5,0,
Bull Creek,26/02/2022,18.6,34,25.3,0,
Bull Creek,27/02/2022,18,33.6,25.1,0,
Bull Creek,28/02/2022,20.8,33.2,24.7,0,
Bull Creek,1/03/2022,19.5,27.6,18.4,0,
Bull Creek,2/03/2022,15,23.5,18,1.8,1
Bull Creek,3/03/2022,8.2,25.7,24.7,0.8,1
Bull Creek,4/03/2022,13.8,29.6,24.6,0,
Bull Creek,5/03/2022,16.6,32.2,23.8,0,
Bull Creek,6/03/2022,17.9,33.9,24.2,0,
Bull Creek,7/03/2022,19.4,34.4,24,0,
Bull Creek,8/03/2022,18.4,33.9,23.8,0,
Bull Creek,9/03/2022,19.8,35.9,22.7,0,
Bull Creek,10/03/2022,19.2,38.1,22.7,0,
Bull Creek,11/03/2022,22.4,38.2,15.8,0,
Bull Creek,12/03/2022,18.9,27.9,20.3,0,
Bull Creek,13/03/2022,22.8,27.8,14.1,0,
Bull Creek,14/03/2022,15.3,28.3,21.7,0,
Bull Creek,15/03/2022,17.7,26.6,13.8,0,
Bull Creek,16/03/2022,18.4,27.2,14.7,0.2,1
Bull Creek,17/03/2022,13.2,30.6,21.6,0,
Bull Creek,18/03/2022,14.2,28.4,14.9,0,
Bull Creek,19/03/2022,19.2,29.3,15.9,0,
Bull Creek,20/03/2022,19,28.3,12.7,0,
Bull Creek,21/03/2022,18.6,27.8,16.2,0,
Bull Creek,22/03/2022,12.3,28,20.9,0,
Bull Creek,23/03/2022,14.4,28.4,21,0,
Bull Creek,24/03/2022,15.4,30.7,20.7,0,
Bull Creek,25/03/2022,19.6,35.6,17.6,0,
Bull Creek,26/03/2022,20.8,31.1,12.1,2.6,1
Bull Creek,27/03/2022,20.2,26.2,10.6,0.2,1
Bull Creek,28/03/2022,17.3,26.7,15.9,0,
Bull Creek,29/03/2022,19.8,31,16.2,0,
Bull Creek,30/03/2022,20,27.4,13.2,0,
Bull Creek,31/03/2022,20.6,30.7,18.8,0,
Bull Creek,1/04/2022,22.6,31.7,13.9,0,
Bull Creek,2/04/2022,23.4,31.7,14.5,0.2,1
Bull Creek,3/04/2022,22.1,30.4,14.2,0,
Bull Creek,4/04/2022,19.4,24.2,9.7,0,
Bull Creek,5/04/2022,12.1,25.8,18.9,0,
Bull Creek,6/04/2022,12.8,28.2,18.3,0,
Bull Creek,7/04/2022,13.4,31.9,18.6,0,
Bull Creek,8/04/2022,19.5,26.3,11.6,0,
Bull Creek,9/04/2022,12.3,22,18,8.6,1
Bull Creek,10/04/2022,10.8,23.6,12.7,0,
Bull Creek,11/04/2022,11.3,21.6,14.3,10.6,1
Bull Creek,12/04/2022,10.2,25.6,16.6,0.6,1
Bull Creek,13/04/2022,11.1,24.5,17.4,0,
Bull Creek,14/04/2022,13.1,26,17.4,0,
Bull Creek,15/04/2022,13.3,27.5,17.2,0,
Bull Creek,16/04/2022,11.7,25.8,17.1,0,
Bull Creek,17/04/2022,11.2,22.2,15.8,0,
Bull Creek,18/04/2022,6.6,23.6,16.7,0,
Bull Creek,19/04/2022,8,25,15.9,0,
Bull Creek,20/04/2022,10,25.4,16.4,0,
Bull Creek,21/04/2022,14.2,26.8,15.9,0,
Bull Creek,22/04/2022,14,26.8,16.1,0,
Bull Creek,23/04/2022,13.6,26.5,16,0,
Bull Creek,24/04/2022,12.4,28.5,15.8,0,
Bull Creek,25/04/2022,17.9,30,12.5,0,
Bull Creek,26/04/2022,14.4,21.8,12.2,15.8,1
Bull Creek,27/04/2022,11.9,20.6,11.4,5.8,1
Bull Creek,28/04/2022,11.1,21.5,12.5,4.6,1
Bull Creek,29/04/2022,5.5,21.9,15.2,4.2,1
Bull Creek,30/04/2022,8.8,23.9,15.1,0,
Bull Creek,1/05/2022,9.1,25.6,15.1,0,
Bull Creek,2/05/2022,6.8,23.4,13.1,0,
Bull Creek,3/05/2022,10.3,22.3,14.8,0,
Bull Creek,4/05/2022,9.4,20.1,11.9,0,
Bull Creek,5/05/2022,11.9,21.7,14.6,0,
Bull Creek,6/05/2022,7.5,23.2,14.5,0,
Bull Creek,7/05/2022,3.2,25.7,14.4,0,
Bull Creek,8/05/2022,8.7,25.6,14.1,0,
Bull Creek,9/05/2022,8.6,24.8,14.1,0,
Bull Creek,10/05/2022,10,23.7,14,0,
Bull Creek,11/05/2022,8.6,21.8,10.3,0,
Bull Creek,12/05/2022,11.8,13.4,4.7,10.8,1
Bull Creek,13/05/2022,7.6,18.6,11.8,4.6,1
Bull Creek,14/05/2022,10.8,20.9,8.3,3.4,1
Bull Creek,15/05/2022,11.2,18.6,8.5,3.4,1
Bull Creek,16/05/2022,6.5,21.9,13.4,0,
Bull Creek,17/05/2022,7,24.9,13.1,0,
Bull Creek,18/05/2022,14.4,22,12,6.6,1
Bull Creek,19/05/2022,11,22,10.7,,
Bull Creek,20/05/2022,14.9,21.3,9.7,2.8,1
Bull Creek,21/05/2022,13,25.7,13,1.4,1
Bull Creek,22/05/2022,9.1,23.5,7.8,0,
Bull Creek,23/05/2022,13.3,19.6,8.9,29.6,1
Bull Creek,24/05/2022,13.1,21.8,11.4,33,1
Bull Creek,25/05/2022,7.4,21,11.7,6,1
Bull Creek,26/05/2022,7.8,22,12.6,0.2,1
Bull Creek,27/05/2022,10.4,24.7,12.5,0,
Bull Creek,28/05/2022,8.6,22.5,12.2,0,
Bull Creek,29/05/2022,3.3,17.8,12.1,0,
Bull Creek,30/05/2022,2.8,18.9,11.5,0,
Bull Creek,31/05/2022,7.1,18.2,10.5,0,
Bull Creek,1/06/2022,5.1,18.8,11.3,0,
Bull Creek,2/06/2022,5,19.8,10,0.6,1
Bull Creek,3/06/2022,4.6,17.3,12.1,1.2,1
Bull Creek,4/06/2022,1.9,18.1,12,0,
Bull Creek,5/06/2022,2.9,18.8,10.8,0,
Bull Creek,6/06/2022,5.9,18.2,11.2,0,
Bull Creek,7/06/2022,9.7,19.2,11.4,0,
Bull Creek,8/06/2022,12.8,19.7,8.3,0,
Bull Creek,9/06/2022,11.6,19.9,8.7,6.4,1
Bull Creek,10/06/2022,11.6,22.6,6.1,3.8,1
Bull Creek,11/06/2022,15.8,21.1,9.3,19.2,1
Bull Creek,12/06/2022,14.7,19.7,7.1,12.4,1
Bull Creek,13/06/2022,12.8,19,8.9,23,1
Bull Creek,14/06/2022,10.9,19.5,9.7,0,
Bull Creek,15/06/2022,12.5,20.6,8.4,5.2,1
Bull Creek,16/06/2022,9.1,22.7,11.7,1.2,1
Bull Creek,17/06/2022,12.1,21.7,8.3,0.4,1
Bull Creek,18/06/2022,13,18.5,8.6,10.2,1
Bull Creek,19/06/2022,13.4,19.1,10.6,7.2,1
Bull Creek,20/06/2022,10.1,19.8,9.8,2,1
Bull Creek,21/06/2022,13.6,21.4,11.7,2,1
Bull Creek,22/06/2022,10.3,20.3,7.9,0.4,1
Bull Creek,23/06/2022,9.5,19.5,7.7,2,1
Bull Creek,24/06/2022,7.5,18.6,11.4,5.2,1
Bull Creek,25/06/2022,5.5,18.8,11.9,0,
Bull Creek,26/06/2022,5.7,22.1,11.9,0,
Bull Creek,27/06/2022,8.2,22.3,10.7,0,
Bull Creek,28/06/2022,3.7,17.2,11.8,0,
Bull Creek,29/06/2022,2.6,16.6,11.9,0,
Bull Creek,30/06/2022,5,18.1,11.9,0,
Burleigh,1/01/2021,24.6,35.2,18.9,0.2,1
Burleigh,2/01/2021,23.9,33.4,23.8,6.8,1
Burleigh,3/01/2021,24.3,32.9,13.1,0.2,1
Burleigh,4/01/2021,23.2,33.7,19.1,1.6,1
Burleigh,5/01/2021,24.2,35.2,29.6,1.8,1
Burleigh,6/01/2021,22.9,35.7,29.6,0.2,1
Burleigh,7/01/2021,23,36.5,28.4,0,1
Burleigh,8/01/2021,24.2,35.5,26.8,0,1
Burleigh,9/01/2021,23.6,35.5,30.3,0,1
Burleigh,10/01/2021,23.5,34.4,30.4,0,1
Burleigh,11/01/2021,22.9,36.8,30.3,0,1
Burleigh,12/01/2021,24.5,36.5,28.2,0,1
Burleigh,13/01/2021,23.8,37.1,25.5,0,1
Burleigh,14/01/2021,21.3,37.5,29,0,1
Burleigh,15/01/2021,19.5,37.5,30.2,0,1
Burleigh,16/01/2021,19.6,39.7,28.5,0,1
Burleigh,17/01/2021,24.1,39.9,29.5,0,1
Burleigh,18/01/2021,24.1,36.9,15.5,0,1
Burleigh,19/01/2021,26.5,39,28.9,0,1
Burleigh,20/01/2021,26.8,39.1,29.2,0,1
Burleigh,21/01/2021,25,37.8,27.5,0,1
Burleigh,22/01/2021,23.7,37.7,28.6,0,1
Burleigh,23/01/2021,25.1,38.3,20.6,0,1
Burleigh,24/01/2021,23.9,38.7,29.2,0,1
Burleigh,25/01/2021,23.3,39.5,28.1,0,1
Burleigh,26/01/2021,25,39.4,27.8,0,1
Burleigh,27/01/2021,26.1,40,29.2,0,1
Burleigh,28/01/2021,25.6,39.3,24.4,0,1
Burleigh,29/01/2021,24.5,39,26.5,0,1
Burleigh,30/01/2021,25.3,39.4,29.1,0,1
Burleigh,31/01/2021,23.8,40.3,28.8,0,1
Burleigh,1/02/2021,23.8,40.5,28,0,1
Burleigh,2/02/2021,25.2,40.1,23.8,0,1
Burleigh,3/02/2021,24.6,38.8,20.3,0.4,1
Burleigh,4/02/2021,24.3,38.8,27.1,1,1
Burleigh,5/02/2021,25.1,39.9,26.9,0,1
Burleigh,6/02/2021,24.1,35.3,17.3,34.2,1
Burleigh,7/02/2021,24.2,32.5,18.1,19.6,1
Burleigh,8/02/2021,23.5,36.1,16.3,20.4,1
Burleigh,9/02/2021,24.5,36.2,24.2,9.4,1
Burleigh,10/02/2021,23.1,36.8,24.9,11.8,1
Burleigh,11/02/2021,25.1,36.3,24.6,7,1
Burleigh,12/02/2021,22.9,35.6,25.2,10.4,1
Burleigh,13/02/2021,25.6,33,22.3,0.2,1
Burleigh,14/02/2021,24.4,33.6,19.7,24,1
Burleigh,15/02/2021,24.2,35.3,22.8,1.4,1
Burleigh,16/02/2021,23.4,35.2,24.4,1.8,1
Burleigh,17/02/2021,22.1,35.3,21.1,0,1
Burleigh,18/02/2021,22.2,34.9,15.8,0,1
Burleigh,19/02/2021,22.3,34.1,18.8,0,1
Burleigh,20/02/2021,20.4,35.1,25.3,0,1
Burleigh,21/02/2021,22.9,36.7,26,0,1
Burleigh,22/02/2021,21.6,38.6,27,0,1
Burleigh,23/02/2021,24.9,40,22.9,0,1
Burleigh,24/02/2021,23.1,37.6,25,0.4,1
Burleigh,25/02/2021,22.2,34.3,23.6,23.8,1
Burleigh,26/02/2021,24.2,35.5,25.9,0.6,1
Burleigh,27/02/2021,24,36.1,23.2,0,1
Burleigh,28/02/2021,23.8,35.4,22.7,0,1
Burleigh,1/03/2021,22,35,22.8,0,1
Burleigh,2/03/2021,21.8,36.8,26.7,0,1
Burleigh,3/03/2021,20.6,37.6,27.1,,
Burleigh,4/03/2021,20.2,36.8,25.9,,
Burleigh,5/03/2021,18.4,37.7,24.1,0,1
Burleigh,6/03/2021,20.8,38.7,26.6,0,1
Burleigh,7/03/2021,25.7,38.9,23.1,0,1
Burleigh,8/03/2021,23.2,37.6,26.7,0.2,1
Burleigh,9/03/2021,23.3,36.9,26.5,0,1
Burleigh,10/03/2021,23.6,39,26.3,0,1
Burleigh,11/03/2021,23,38.6,26.3,0,1
Burleigh,12/03/2021,23.2,39,25.1,0,1
Burleigh,13/03/2021,22.2,39.4,25.5,0,1
Burleigh,14/03/2021,24.6,38.3,24.2,0,1
Burleigh,15/03/2021,24.3,36.7,23.4,3.2,1
Burleigh,16/03/2021,22.7,36.7,24.7,17.6,1
Burleigh,17/03/2021,22.8,33.6,17,,
Burleigh,18/03/2021,21.8,34.8,24.1,1.4,1
Burleigh,19/03/2021,22,35.4,24.1,0.2,1
Burleigh,20/03/2021,22.8,35.3,23.9,1,1
Burleigh,21/03/2021,21.7,36.1,24.5,0.6,1
Burleigh,22/03/2021,25.2,37,22.1,0.2,1
Burleigh,23/03/2021,24.1,37.7,23,0,1
Burleigh,24/03/2021,25.5,33.8,12.6,0,1
Burleigh,25/03/2021,24.7,36.3,22.3,0,1
Burleigh,26/03/2021,19.3,37.7,24.5,0,1
Burleigh,27/03/2021,22.1,38,23.8,0,1
Burleigh,28/03/2021,22,37.7,23.7,0,1
Burleigh,29/03/2021,20.1,37.2,22.5,0,1
Burleigh,30/03/2021,21.3,35.9,23.8,0,1
Burleigh,31/03/2021,18.7,34.5,23.7,0,1
Burleigh,1/04/2021,18.3,34.1,23.6,0,1
Burleigh,2/04/2021,18.6,33.6,23.5,0,1
Burleigh,3/04/2021,18.6,33.5,19.6,0,1
Burleigh,4/04/2021,17.9,31.5,22.7,16,1
Burleigh,5/04/2021,20.1,34.2,23,1.4,1
Burleigh,6/04/2021,21.7,36.1,23,0.2,1
Burleigh,7/04/2021,20.1,36.4,21.7,0,1
Burleigh,8/04/2021,19.2,36.6,22.3,0,1
Burleigh,9/04/2021,18.5,36.8,22.6,0,1
Burleigh,10/04/2021,14.9,37.3,22.4,0,1
Burleigh,11/04/2021,18.1,35.9,21.5,0,1
Burleigh,12/04/2021,14.7,32.8,22.1,0,1
Burleigh,13/04/2021,17.2,35.7,21.2,0,1
Burleigh,14/04/2021,19.6,36,21.3,0,1
Burleigh,15/04/2021,20.2,34.7,21.4,0,1
Burleigh,16/04/2021,14.6,34.7,21.6,0,1
Burleigh,17/04/2021,15.9,35,21.4,0,1
Burleigh,18/04/2021,19.2,33.7,21.1,0,1
Burleigh,19/04/2021,19.4,34,20.7,0,1
Burleigh,20/04/2021,21.2,34.2,15.6,0,1
Burleigh,21/04/2021,20,34.6,16.9,0.8,1
Burleigh,22/04/2021,22,26,8.2,0.6,1
Burleigh,23/04/2021,16.6,31.2,19.8,1.2,1
Burleigh,24/04/2021,17.9,31.1,15.6,0,1
Burleigh,25/04/2021,19.6,31.5,20.1,0,1
Burleigh,26/04/2021,19.7,33.4,20.4,0.2,1
Burleigh,27/04/2021,17.9,31.1,18.6,0,1
Burleigh,28/04/2021,13.5,30.8,20.4,0,1
Burleigh,29/04/2021,17.2,32,18.5,0,1
Burleigh,30/04/2021,17.1,31.5,19.2,0,1
Burleigh,1/05/2021,15.7,31.8,20,0,1
Burleigh,2/05/2021,14.3,32.3,19.9,0,1
Burleigh,3/05/2021,13.3,32,19.8,0,1
Burleigh,4/05/2021,14.7,32.7,18.1,0,1
Burleigh,5/05/2021,14.6,31.6,19.6,0,1
Burleigh,6/05/2021,7.2,28.4,18.4,0,1
Burleigh,7/05/2021,6.5,30.7,19.4,0,1
Burleigh,8/05/2021,12.7,32.1,14.7,0,1
Burleigh,9/05/2021,13.4,32.7,18.6,0,1
Burleigh,10/05/2021,12.7,33.4,19,0,1
Burleigh,11/05/2021,13.6,32.4,18.9,0,1
Burleigh,12/05/2021,11.7,33,18.8,0,1
Burleigh,13/05/2021,11.5,32.3,18.8,0,1
Burleigh,14/05/2021,10.5,30.1,18.6,0,1
Burleigh,15/05/2021,7.1,30.2,18.6,0,1
Burleigh,16/05/2021,10.2,28,18.5,0,1
Burleigh,17/05/2021,10.3,28,18.4,0,1
Burleigh,18/05/2021,10.2,29,18.3,0,1
Burleigh,19/05/2021,14.9,29.7,18.2,0,1
Burleigh,20/05/2021,13.8,30.2,18.1,0,1
Burleigh,21/05/2021,15.7,30.1,17.8,0,1
Burleigh,22/05/2021,14.5,30,17.7,0,1
Burleigh,23/05/2021,14.2,30.7,17.9,0,1
Burleigh,24/05/2021,17.7,31.4,16.7,0,1
Burleigh,25/05/2021,14.5,31.8,17.7,0,1
Burleigh,26/05/2021,12.6,31.1,17.5,0,1
Burleigh,27/05/2021,13.4,30.7,17.6,0,1
Burleigh,28/05/2021,11.9,29,17.5,0,1
Burleigh,29/05/2021,10.5,26.1,16.8,0,1
Burleigh,30/05/2021,5.3,28.5,17.4,0,1
Burleigh,31/05/2021,11.7,30.7,17.3,0,1
Burleigh,1/06/2021,14.2,31.6,16.9,0,1
Burleigh,2/06/2021,14.1,31.5,17.2,0,1
Burleigh,3/06/2021,16.4,24.3,13.5,0,1
Burleigh,4/06/2021,9.6,26.2,16.2,0,1
Burleigh,5/06/2021,11.9,25.1,16.9,0,1
Burleigh,6/06/2021,12.6,25.9,14.1,0,1
Burleigh,7/06/2021,9.1,29.7,16.1,0,1
Burleigh,8/06/2021,15.1,30.6,16,0,1
Burleigh,9/06/2021,7.6,21.2,16.9,0,1
Burleigh,10/06/2021,1.8,20.2,17.1,0,1
Burleigh,11/06/2021,4.6,24.4,16.3,0,1
Burleigh,12/06/2021,6.8,31,16.5,0,1
Burleigh,13/06/2021,12.2,32.3,15.4,0,1
Burleigh,14/06/2021,12.8,31.5,15.8,0,1
Burleigh,15/06/2021,13.4,34.3,16.2,0,1
Burleigh,16/06/2021,19.7,34,15.4,0,1
Burleigh,17/06/2021,13.8,27.2,15.4,4.6,1
Burleigh,18/06/2021,8.9,23.7,17,0,1
Burleigh,19/06/2021,6.1,19.8,16.3,0,1
Burleigh,20/06/2021,5.3,23.6,17,0,1
Burleigh,21/06/2021,6.9,28.2,17,0,1
Burleigh,22/06/2021,9.7,31.2,16.9,0,1
Burleigh,23/06/2021,11.3,32.1,16.6,0,1
Burleigh,24/06/2021,18.9,29.4,14.2,0,1
Burleigh,25/06/2021,15.5,16,6.3,1.6,1
Burleigh,26/06/2021,13.6,19.9,11.1,0.6,1
Burleigh,27/06/2021,8,25,17.1,0,1
Burleigh,28/06/2021,11.4,28.3,17.2,0,1
Burleigh,29/06/2021,10.7,30.4,16.4,0,1
Burleigh,30/06/2021,14,29.8,14.7,0,1
Burleigh,1/07/2021,20.4,27.9,13.7,0,1
Burleigh,2/07/2021,13.6,26.3,14.8,0.2,1
Burleigh,3/07/2021,10.9,24.5,17,0,1
Burleigh,4/07/2021,5.7,24.8,17.4,0,1
Burleigh,5/07/2021,8.5,27.1,17.4,0,1
Burleigh,6/07/2021,10.4,28.9,17.5,0,1
Burleigh,7/07/2021,10.6,30.7,17.4,0,1
Burleigh,8/07/2021,15,32.3,16.1,0,1
Burleigh,9/07/2021,13.1,27.5,16.8,0,1
Burleigh,10/07/2021,6.1,26.3,17.6,0,1
Burleigh,11/07/2021,7.2,28.8,17.7,0,1
Burleigh,12/07/2021,8.4,28.6,17.7,0,1
Burleigh,13/07/2021,10.1,29.9,17.8,0,1
Burleigh,14/07/2021,12,32.5,17.1,0,1
Burleigh,15/07/2021,15.9,33.3,16.9,0,1
Burleigh,16/07/2021,19.1,30.7,17.9,0,1
Burleigh,17/07/2021,9.8,25,17.8,0,1
Burleigh,18/07/2021,6.1,26.8,18,0,1
Burleigh,19/07/2021,6.6,28.9,18,0,1
Burleigh,20/07/2021,8.4,26.7,18.1,0,1
Burleigh,21/07/2021,7,26.3,18.2,0,1
Burleigh,22/07/2021,5.8,30.2,18.3,0,1
Burleigh,23/07/2021,12.7,32.6,18.2,0,1
Burleigh,24/07/2021,10.6,28.5,18.4,0,1
Burleigh,25/07/2021,10.1,25.8,18.4,0,1
Burleigh,26/07/2021,5.4,29.1,18.5,0,1
Burleigh,27/07/2021,10.3,32.3,18.6,0,1
Burleigh,28/07/2021,13.6,33,18.7,0,1
Burleigh,29/07/2021,14.9,33.5,18.6,0,1
Burleigh,30/07/2021,12.1,34.3,18.8,0,1
Burleigh,31/07/2021,14.1,34.7,18.9,0,1
Burleigh,1/08/2021,15.2,34.1,18.8,0,1
Burleigh,2/08/2021,13.9,34.6,19.1,0,1
Burleigh,3/08/2021,16.7,26.1,19.1,0,1
Burleigh,4/08/2021,10.3,24.1,19.3,,
Burleigh,5/08/2021,5,24.4,19.3,,
Burleigh,6/08/2021,4.2,25.2,18.7,0,1
Burleigh,7/08/2021,5.6,26.7,19.5,0,1
Burleigh,8/08/2021,8.6,28.5,19.6,0,1
Burleigh,9/08/2021,9.2,29.8,19.7,0,1
Burleigh,10/08/2021,13,30,19.7,0,1
Burleigh,11/08/2021,13,31.3,19,0,1
Burleigh,12/08/2021,17.3,31.5,19.7,0,1
Burleigh,13/08/2021,16.7,32,19.9,0,1
Burleigh,14/08/2021,13.7,31.2,20.2,0,1
Burleigh,15/08/2021,16.1,31.2,19.3,0,1
Burleigh,16/08/2021,19.3,31,19.4,0,1
Burleigh,17/08/2021,14.5,30.9,20.3,0,1
Burleigh,18/08/2021,16.7,29.8,20,0,1
Burleigh,19/08/2021,10.3,29.2,20.6,0,1
Burleigh,20/08/2021,8.6,30.5,20.7,0,1
Burleigh,21/08/2021,15.2,33.6,20.8,0,1
Burleigh,22/08/2021,17.7,34.7,19.7,0,1
Burleigh,23/08/2021,19.3,34.2,18.7,2,1
Burleigh,24/08/2021,11.6,24.8,21.2,0,1
Burleigh,25/08/2021,5.7,26.5,21.2,0,1
Burleigh,26/08/2021,6.4,30.3,21.4,0,1
Burleigh,27/08/2021,7.3,31.3,21.4,0,1
Burleigh,28/08/2021,10.4,32.9,21.5,0,1
Burleigh,29/08/2021,11.2,34,20.9,0,1
Burleigh,30/08/2021,15.2,34.7,21,0,1
Burleigh,31/08/2021,20,35.3,18.6,0,1
Burleigh,1/09/2021,18.6,33.4,21.2,0,1
Burleigh,2/09/2021,20.8,27.5,14.3,,
Burleigh,3/09/2021,15.4,32.3,22.5,0.6,1
Burleigh,4/09/2021,16.3,32.9,22.5,0,1
Burleigh,5/09/2021,19.8,32,21.9,0,1
Burleigh,6/09/2021,15.1,28.9,22.4,0,1
Burleigh,7/09/2021,14.8,28.9,22.8,0,1
Burleigh,8/09/2021,10.1,30,22.9,0,1
Burleigh,9/09/2021,12.8,31.2,23,0,1
Burleigh,10/09/2021,13.6,31.8,22.9,0,1
Burleigh,11/09/2021,14.3,34,23.2,0,1
Burleigh,12/09/2021,18.7,36.9,21.5,0,1
Burleigh,13/09/2021,22.1,37.9,21.4,0,1
Burleigh,14/09/2021,18,35.2,23.4,0,1
Burleigh,15/09/2021,12.8,36,23.5,0,1
Burleigh,16/09/2021,13.8,37.1,23.7,0,1
Burleigh,17/09/2021,13.8,37,23.8,0,1
Burleigh,18/09/2021,16.8,35.6,23.9,0,1
Burleigh,19/09/2021,17.2,35.6,24.1,0,1
Burleigh,20/09/2021,14.8,36.6,24.2,0,1
Burleigh,21/09/2021,19.1,29.7,24.2,0,1
Burleigh,22/09/2021,11.5,26.6,24.4,0,1
Burleigh,23/09/2021,7.8,31.5,24.5,0,1
Burleigh,24/09/2021,14.2,32.7,24.6,0,1
Burleigh,25/09/2021,15.1,34.8,24.7,0,1
Burleigh,26/09/2021,15.1,36.7,24.8,0,1
Burleigh,27/09/2021,17.7,38.3,24.9,0,1
Burleigh,28/09/2021,22.9,38.6,24.7,0,1
Burleigh,29/09/2021,23.8,37.1,21.9,0,1
Burleigh,30/09/2021,20.7,36.6,22.4,7,1
Burleigh,1/10/2021,19.7,34.6,26,3.4,1
Burleigh,2/10/2021,14.1,36.2,26.2,0,1
Burleigh,3/10/2021,16.4,40.3,26.3,0,1
Burleigh,4/10/2021,16.7,37.9,26.4,0,1
Burleigh,5/10/2021,18.9,37.3,26.5,0,1
Burleigh,6/10/2021,17.6,39.2,26.6,0,1
Burleigh,7/10/2021,17.5,41.2,26.5,0,1
Burleigh,8/10/2021,19.2,40.5,26.8,0,1
Burleigh,9/10/2021,22.8,40.2,26.6,0,1
Burleigh,10/10/2021,23.7,39.2,26.2,0,1
Burleigh,11/10/2021,23.9,30,11.7,0,1
Burleigh,12/10/2021,20.8,35.6,22.5,0,1
Burleigh,13/10/2021,18.9,38.2,25.6,0,1
Burleigh,14/10/2021,21.7,39.4,24.6,0,1
Burleigh,15/10/2021,19,34.1,27.1,0,1
Burleigh,16/10/2021,14.5,34.5,27.5,0,1
Burleigh,17/10/2021,13.1,36.4,27.6,0,1
Burleigh,18/10/2021,17.4,39.4,27.6,0,1
Burleigh,19/10/2021,18.3,41,24.8,0,1
Burleigh,20/10/2021,21,40.5,27.7,0,1
Burleigh,21/10/2021,17.9,41.5,24.4,0,1
Burleigh,22/10/2021,21.1,40.9,28,0,1
Burleigh,23/10/2021,23.8,37.1,22.6,0,1
Burleigh,24/10/2021,24.3,40.2,26.6,0,1
Burleigh,25/10/2021,21.6,31.7,17.1,4.4,1
Burleigh,26/10/2021,23.5,39.5,27.5,0,1
Burleigh,27/10/2021,28.4,40.7,27.6,0,1
Burleigh,28/10/2021,25.3,40.6,26.1,0,1
Burleigh,29/10/2021,21.5,31.7,15.8,7.4,1
Burleigh,30/10/2021,21.9,37.3,26.3,0.2,1
Burleigh,31/10/2021,21,39.7,23.8,0.2,1
Burleigh,1/11/2021,22.4,38.4,28.8,21.8,1
Burleigh,2/11/2021,24.5,37.5,21.6,1.4,1
Burleigh,3/11/2021,22.1,35.5,21.9,1.4,1
Burleigh,4/11/2021,23,37.9,28.8,0.2,1
Burleigh,5/11/2021,22.2,38.5,29.1,0,1
Burleigh,6/11/2021,25,39.6,28.6,0,1
Burleigh,7/11/2021,27,37.7,20.2,0,1
Burleigh,8/11/2021,22.5,37.3,21.8,12,1
Burleigh,9/11/2021,23,34.9,17.4,1.6,1
Burleigh,10/11/2021,23.2,39.9,28.4,0.2,1
Burleigh,11/11/2021,27.1,,20.9,0,1
Burleigh,12/11/2021,,,15.1,,
Burleigh,13/11/2021,,,29.2,,
Burleigh,14/11/2021,,,29.6,,
Burleigh,15/11/2021,,,29.6,,
Burleigh,16/11/2021,,,29.7,,
Burleigh,17/11/2021,15,39.3,28.9,,
Burleigh,18/11/2021,23.3,39.3,28.8,0,1
Burleigh,19/11/2021,23.5,39.8,29.3,0,1
Burleigh,20/11/2021,22.9,40,29.7,0,1
Burleigh,21/11/2021,22.8,42,29.7,0,1
Burleigh,22/11/2021,19.6,38.1,29.9,2.4,1
Burleigh,23/11/2021,17.9,39.7,28.8,0,1
Burleigh,24/11/2021,20.8,38.5,16.8,0,1
Burleigh,25/11/2021,22.9,34.8,17.9,0,1
Burleigh,26/11/2021,19.9,36.3,29.4,0.4,1
Burleigh,27/11/2021,20.9,37.8,29.4,0,1
Burleigh,28/11/2021,21.7,40.5,29,0,1
Burleigh,29/11/2021,24.2,37.6,26.2,0,1
Burleigh,30/11/2021,20.3,32.5,23.6,73,1
Burleigh,1/12/2021,22.6,37.8,30.2,0,1
Burleigh,2/12/2021,22.1,39,30,0,1
Burleigh,3/12/2021,23.9,39.8,30.1,0,1
Burleigh,4/12/2021,22.7,39.4,29.5,0,1
Burleigh,5/12/2021,24.9,40.2,29,0,1
Burleigh,6/12/2021,21.4,32.2,14.1,0,1
Burleigh,7/12/2021,23.4,38.2,25.3,0,1
