Asset,Date,Count visitation
Burleigh,6/06/2022,11995
Burleigh,7/06/2022,11687
Burleigh,8/06/2022,11878
Burleigh,9/06/2022,12471
Burleigh,10/06/2022,12954
Burleigh,11/06/2022,11388
Burleigh,12/06/2022,9548
Burleigh,13/06/2022,12503
Burleigh,14/06/2022,11927
Burleigh,15/06/2022,11713
Burleigh,16/06/2022,12383
Burleigh,17/06/2022,12552
Burleigh,18/06/2022,11698
Burleigh,19/06/2022,9185
Burleigh,20/06/2022,12156
Burleigh,21/06/2022,11609
Burleigh,22/06/2022,11965
Burleigh,23/06/2022,12793
Burleigh,24/06/2022,12727
Burleigh,25/06/2022,11665
Burleigh,26/06/2022,8997
Burleigh,27/06/2022,12034
Burleigh,28/06/2022,12107
Burleigh,29/06/2022,11920
Burleigh,30/06/2022,12991
Gladstone,1/01/2021,12158
Gladstone,2/01/2021,9631
Gladstone,3/01/2021,12517
Gladstone,4/01/2021,13115
Gladstone,5/01/2021,13196
Gladstone,6/01/2021,14735
Gladstone,7/01/2021,13057
Gladstone,8/01/2021,12130
Gladstone,9/01/2021,8293
Gladstone,10/01/2021,10719
Gladstone,11/01/2021,12210
Gladstone,12/01/2021,12463
Gladstone,13/01/2021,14229
Gladstone,14/01/2021,13436
Gladstone,15/01/2021,12181
Gladstone,16/01/2021,9184
Gladstone,17/01/2021,11481
Gladstone,18/01/2021,12547
Gladstone,19/01/2021,13445
Gladstone,20/01/2021,14283
Gladstone,21/01/2021,13713
Gladstone,22/01/2021,12720
Gladstone,23/01/2021,8581
Gladstone,24/01/2021,14741
Gladstone,25/01/2021,7711
Gladstone,26/01/2021,12279
Gladstone,27/01/2021,12779
Gladstone,28/01/2021,12687
Gladstone,29/01/2021,12608
Gladstone,30/01/2021,9877
Gladstone,31/01/2021,10697
Gladstone,1/02/2021,10371
Gladstone,2/02/2021,10711
Gladstone,3/02/2021,12689
Gladstone,4/02/2021,12631
Gladstone,5/02/2021,12742
Gladstone,6/02/2021,9924
Gladstone,7/02/2021,9828
Gladstone,8/02/2021,10566
Gladstone,9/02/2021,11547
Gladstone,10/02/2021,12710
Gladstone,11/02/2021,12942
Gladstone,12/02/2021,13440
Gladstone,13/02/2021,9294
Gladstone,14/02/2021,10053
Gladstone,15/02/2021,10673
Gladstone,16/02/2021,11094
Gladstone,17/02/2021,12592
Gladstone,18/02/2021,10657
Gladstone,19/02/2021,12333
Gladstone,20/02/2021,9541
Gladstone,21/02/2021,10475
Gladstone,22/02/2021,10097
Gladstone,23/02/2021,10657
Gladstone,24/02/2021,12092
Gladstone,25/02/2021,12248
Gladstone,26/02/2021,11773
Gladstone,27/02/2021,9054
Gladstone,28/02/2021,9336
Gladstone,1/03/2021,10339
Gladstone,2/03/2021,10626
Gladstone,3/03/2021,11876
Gladstone,4/03/2021,12699
Gladstone,5/03/2021,13042
Gladstone,6/03/2021,9027
Gladstone,7/03/2021,9509
Gladstone,8/03/2021,10636
Gladstone,9/03/2021,10860
Gladstone,10/03/2021,11990
Gladstone,11/03/2021,12333
Gladstone,12/03/2021,11901
Gladstone,13/03/2021,9509
Gladstone,14/03/2021,9749
Gladstone,15/03/2021,10340
Gladstone,16/03/2021,11610
Gladstone,17/03/2021,13188
Gladstone,18/03/2021,12041
Gladstone,19/03/2021,12936
Gladstone,20/03/2021,10074
Gladstone,21/03/2021,10465
Gladstone,22/03/2021,10753
Gladstone,23/03/2021,11656
Gladstone,24/03/2021,13869
Gladstone,25/03/2021,13149
Gladstone,26/03/2021,13078
Gladstone,27/03/2021,9559
Gladstone,28/03/2021,9990
Gladstone,29/03/2021,7693
Gladstone,30/03/2021,10334
Gladstone,31/03/2021,15078
Gladstone,1/04/2021,58
Gladstone,2/04/2021,14429
Gladstone,3/04/2021,6126
Gladstone,4/04/2021,7759
Gladstone,5/04/2021,11621
Gladstone,6/04/2021,11506
Gladstone,7/04/2021,12661
Gladstone,8/04/2021,12346
Gladstone,9/04/2021,11132
Gladstone,10/04/2021,8070
Gladstone,11/04/2021,10883
Gladstone,12/04/2021,11670
Gladstone,13/04/2021,11951
Gladstone,14/04/2021,14413
Gladstone,15/04/2021,13042
Gladstone,16/04/2021,11979
Gladstone,17/04/2021,9466
Gladstone,18/04/2021,10492
Gladstone,19/04/2021,10945
Gladstone,20/04/2021,10613
Gladstone,21/04/2021,12598
Gladstone,22/04/2021,12023
Gladstone,23/04/2021,12722
Gladstone,24/04/2021,203
Gladstone,25/04/2021,11632
Gladstone,26/04/2021,11596
Gladstone,27/04/2021,11278
Gladstone,28/04/2021,12934
Gladstone,29/04/2021,12121
Gladstone,30/04/2021,12820
Gladstone,1/05/2021,9215
Gladstone,2/05/2021,129
Gladstone,3/05/2021,13717
Gladstone,4/05/2021,11830
Gladstone,5/05/2021,14015
Gladstone,6/05/2021,13799
Gladstone,7/05/2021,16360
Gladstone,8/05/2021,9689
Gladstone,9/05/2021,10343
Gladstone,10/05/2021,10559
Gladstone,11/05/2021,11351
Gladstone,12/05/2021,12659
Gladstone,13/05/2021,12916
Gladstone,14/05/2021,13559
Gladstone,15/05/2021,9592
Gladstone,16/05/2021,11025
Gladstone,17/05/2021,11688
Gladstone,18/05/2021,11349
Gladstone,19/05/2021,13180
Gladstone,20/05/2021,12519
Gladstone,21/05/2021,12623
Gladstone,22/05/2021,9948
Gladstone,23/05/2021,10232
Gladstone,24/05/2021,10676
Gladstone,25/05/2021,11513
Gladstone,26/05/2021,12366
Gladstone,27/05/2021,12881
Gladstone,28/05/2021,13040
Gladstone,29/05/2021,9936
Gladstone,30/05/2021,10241
Gladstone,31/05/2021,
Gladstone,1/06/2021,11096
Gladstone,2/06/2021,11868
Gladstone,3/06/2021,12174
Gladstone,4/06/2021,12965
Gladstone,5/06/2021,9995
Gladstone,6/06/2021,10698
Gladstone,7/06/2021,10848
Gladstone,8/06/2021,11882
Gladstone,9/06/2021,14073
Gladstone,10/06/2021,13381
Gladstone,11/06/2021,15194
Gladstone,12/06/2021,10475
Gladstone,13/06/2021,10433
Gladstone,14/06/2021,11583
Gladstone,15/06/2021,11881
Gladstone,16/06/2021,14389
Gladstone,17/06/2021,14074
Gladstone,18/06/2021,13353
Gladstone,19/06/2021,10203
Gladstone,20/06/2021,11175
Gladstone,21/06/2021,12461
Gladstone,22/06/2021,12042
Gladstone,23/06/2021,13916
Gladstone,24/06/2021,12879
Gladstone,25/06/2021,13068
Gladstone,26/06/2021,10568
Gladstone,27/06/2021,11812
Gladstone,28/06/2021,12696
Gladstone,29/06/2021,12127
Gladstone,30/06/2021,388
Gladstone,1/07/2021,
Gladstone,2/07/2021,13971
Gladstone,3/07/2021,12850
Gladstone,4/07/2021,9330
Gladstone,5/07/2021,12341
Gladstone,6/07/2021,12375
Gladstone,7/07/2021,13809
Gladstone,8/07/2021,15714
Gladstone,9/07/2021,14573
Gladstone,10/07/2021,12640
Gladstone,11/07/2021,10418
Gladstone,12/07/2021,11127
Gladstone,13/07/2021,11546
Gladstone,14/07/2021,11754
Gladstone,15/07/2021,13651
Gladstone,16/07/2021,13294
Gladstone,17/07/2021,14157
Gladstone,18/07/2021,10688
Gladstone,19/07/2021,11395
Gladstone,20/07/2021,12098
Gladstone,21/07/2021,12512
Gladstone,22/07/2021,14026
Gladstone,23/07/2021,13138
Gladstone,24/07/2021,13368
Gladstone,25/07/2021,9886
Gladstone,26/07/2021,11075
Gladstone,27/07/2021,11670
Gladstone,28/07/2021,11858
Gladstone,29/07/2021,13950
Gladstone,30/07/2021,13027
Gladstone,31/07/2021,13582
Gladstone,1/08/2021,9917
Gladstone,2/08/2021,10920
Gladstone,3/08/2021,11214
Gladstone,4/08/2021,11813
Gladstone,5/08/2021,13213
Gladstone,6/08/2021,12938
Gladstone,7/08/2021,12440
Gladstone,8/08/2021,9741
Gladstone,9/08/2021,8579
Gladstone,10/08/2021,12264
Gladstone,11/08/2021,11090
Gladstone,12/08/2021,13589
Gladstone,13/08/2021,12827
Gladstone,14/08/2021,13392
Gladstone,15/08/2021,10213
Gladstone,16/08/2021,10684
Gladstone,17/08/2021,11074
Gladstone,18/08/2021,11797
Gladstone,19/08/2021,13638
Gladstone,20/08/2021,12760
Gladstone,21/08/2021,13702
Gladstone,22/08/2021,9831
Gladstone,23/08/2021,11151
Gladstone,24/08/2021,11887
Gladstone,25/08/2021,12574
Gladstone,26/08/2021,14449
Gladstone,27/08/2021,13073
Gladstone,28/08/2021,12558
Gladstone,29/08/2021,9738
Gladstone,30/08/2021,10812
Gladstone,31/08/2021,11180
Gladstone,1/09/2021,12242
Gladstone,2/09/2021,13580
Gladstone,3/09/2021,15449
Gladstone,4/09/2021,14123
Gladstone,5/09/2021,9079
Gladstone,6/09/2021,10033
Gladstone,7/09/2021,11485
Gladstone,8/09/2021,12073
Gladstone,9/09/2021,13920
Gladstone,10/09/2021,13126
Gladstone,11/09/2021,13292
Gladstone,12/09/2021,9241
Gladstone,13/09/2021,10433
Gladstone,14/09/2021,11557
Gladstone,15/09/2021,11900
Gladstone,16/09/2021,13415
Gladstone,17/09/2021,13168
Gladstone,18/09/2021,12642
Gladstone,19/09/2021,9753
Gladstone,20/09/2021,11625
Gladstone,21/09/2021,12285
Gladstone,22/09/2021,13106
Gladstone,23/09/2021,14250
Gladstone,24/09/2021,13251
Gladstone,25/09/2021,12038
Gladstone,26/09/2021,9256
Gladstone,27/09/2021,11373
Gladstone,28/09/2021,11592
Gladstone,29/09/2021,12950
Gladstone,30/09/2021,14509
Gladstone,1/10/2021,14276
Gladstone,2/10/2021,12586
Gladstone,3/10/2021,10191
Gladstone,4/10/2021,8771
Gladstone,5/10/2021,12370
Gladstone,6/10/2021,11998
Gladstone,7/10/2021,13091
Gladstone,8/10/2021,13065
Gladstone,9/10/2021,12911
Gladstone,10/10/2021,10398
Gladstone,11/10/2021,10486
Gladstone,12/10/2021,11180
Gladstone,13/10/2021,11421
Gladstone,14/10/2021,12981
Gladstone,15/10/2021,12556
Gladstone,16/10/2021,13521
Gladstone,17/10/2021,10154
Gladstone,18/10/2021,9917
Gladstone,19/10/2021,11426
Gladstone,20/10/2021,11273
Gladstone,21/10/2021,13546
Gladstone,22/10/2021,13389
Gladstone,23/10/2021,13212
Gladstone,24/10/2021,10166
Gladstone,25/10/2021,10571
Gladstone,26/10/2021,11821
Gladstone,27/10/2021,12540
Gladstone,28/10/2021,14778
Gladstone,29/10/2021,13596
Gladstone,30/10/2021,13754
Gladstone,31/10/2021,10702
Gladstone,1/11/2021,10221
Gladstone,2/11/2021,10353
Gladstone,3/11/2021,12424
Gladstone,4/11/2021,13944
Gladstone,5/11/2021,13954
Gladstone,6/11/2021,13383
Gladstone,7/11/2021,9937
Gladstone,8/11/2021,11172
Gladstone,9/11/2021,11093
Gladstone,10/11/2021,12222
Gladstone,11/11/2021,13376
Gladstone,12/11/2021,13074
Gladstone,13/11/2021,15033
Gladstone,14/11/2021,10628
Gladstone,15/11/2021,11575
Gladstone,16/11/2021,11801
Gladstone,17/11/2021,12423
Gladstone,18/11/2021,14160
Gladstone,19/11/2021,14493
Gladstone,20/11/2021,15043
Gladstone,21/11/2021,10723
Gladstone,22/11/2021,11034
Gladstone,23/11/2021,13005
Gladstone,24/11/2021,12953
Gladstone,25/11/2021,13453
Gladstone,26/11/2021,
Gladstone,27/11/2021,95
Gladstone,28/11/2021,11428
Gladstone,29/11/2021,11472
Gladstone,30/11/2021,11953
Gladstone,1/12/2021,
Gladstone,2/12/2021,1316
Gladstone,3/12/2021,15303
Gladstone,4/12/2021,15094
Gladstone,5/12/2021,11445
Gladstone,6/12/2021,12423
Gladstone,7/12/2021,13493
Gladstone,8/12/2021,14188
Gladstone,9/12/2021,15579
Gladstone,10/12/2021,15761
Gladstone,11/12/2021,14973
Gladstone,12/12/2021,11744
Gladstone,13/12/2021,14198
Gladstone,14/12/2021,14272
Gladstone,15/12/2021,15671
Gladstone,16/12/2021,17588
Gladstone,17/12/2021,17624
Gladstone,18/12/2021,15299
Gladstone,19/12/2021,12410
Gladstone,20/12/2021,16146
Gladstone,21/12/2021,17782
Gladstone,22/12/2021,20279
Gladstone,23/12/2021,23834
Gladstone,24/12/2021,20157
Gladstone,25/12/2021,18
Gladstone,26/12/2021,11782
Gladstone,27/12/2021,11294
Gladstone,28/12/2021,10884
Gladstone,29/12/2021,12870
Gladstone,30/12/2021,13257
Gladstone,31/12/2021,13253
Gladstone,1/01/2022,5587
Gladstone,2/01/2022,8806
Gladstone,3/01/2022,9438
Gladstone,4/01/2022,13308
Gladstone,5/01/2022,12741
Gladstone,6/01/2022,13229
Gladstone,7/01/2022,12329
Gladstone,8/01/2022,10205
Gladstone,9/01/2022,7483
Gladstone,10/01/2022,10528
Gladstone,11/01/2022,10297
Gladstone,12/01/2022,11286
Gladstone,13/01/2022,11857
Gladstone,14/01/2022,11709
Gladstone,15/01/2022,10288
Gladstone,16/01/2022,7404
Gladstone,17/01/2022,10062
Gladstone,18/01/2022,10625
Gladstone,19/01/2022,10901
Gladstone,20/01/2022,12049
Gladstone,21/01/2022,12000
Gladstone,22/01/2022,11028
Gladstone,23/01/2022,8640
Gladstone,24/01/2022,10450
Gladstone,25/01/2022,11688
Gladstone,26/01/2022,6991
Gladstone,27/01/2022,11771
Gladstone,28/01/2022,12423
Gladstone,29/01/2022,11324
Gladstone,30/01/2022,8414
Gladstone,31/01/2022,10390
Gladstone,1/02/2022,10529
Gladstone,2/02/2022,11868
Gladstone,3/02/2022,12676
Gladstone,4/02/2022,12330
Gladstone,5/02/2022,12608
Gladstone,6/02/2022,10433
Gladstone,7/02/2022,9951
Gladstone,8/02/2022,10410
Gladstone,9/02/2022,10578
Gladstone,10/02/2022,11610
Gladstone,11/02/2022,11768
Gladstone,12/02/2022,11744
Gladstone,13/02/2022,9244
Gladstone,14/02/2022,10208
Gladstone,15/02/2022,9543
Gladstone,16/02/2022,10402
Gladstone,17/02/2022,11262
Gladstone,18/02/2022,11473
Gladstone,19/02/2022,11642
Gladstone,20/02/2022,9368
Gladstone,21/02/2022,9474
Gladstone,22/02/2022,9771
Gladstone,23/02/2022,9936
Gladstone,24/02/2022,11015
Gladstone,25/02/2022,11208
Gladstone,26/02/2022,11707
Gladstone,27/02/2022,9807
Gladstone,28/02/2022,10336
Gladstone,1/03/2022,9710
Gladstone,2/03/2022,10650
Gladstone,3/03/2022,11859
Gladstone,4/03/2022,11794
Gladstone,5/03/2022,12145
Gladstone,6/03/2022,10357
Gladstone,7/03/2022,10125
Gladstone,8/03/2022,10411
Gladstone,9/03/2022,10871
Gladstone,10/03/2022,12085
Gladstone,11/03/2022,12224
Gladstone,12/03/2022,12541
Gladstone,13/03/2022,9488
Gladstone,14/03/2022,9533
Gladstone,15/03/2022,10246
Gladstone,16/03/2022,10314
Gladstone,17/03/2022,11895
Gladstone,18/03/2022,12243
Gladstone,19/03/2022,12136
Gladstone,20/03/2022,9501
Gladstone,21/03/2022,9529
Gladstone,22/03/2022,9757
Gladstone,23/03/2022,10794
Gladstone,24/03/2022,11884
Gladstone,25/03/2022,12072
Gladstone,26/03/2022,11285
Gladstone,27/03/2022,8263
Gladstone,28/03/2022,9461
Gladstone,29/03/2022,9780
Gladstone,30/03/2022,10535
Gladstone,31/03/2022,11982
Gladstone,1/04/2022,11698
Gladstone,2/04/2022,11181
Gladstone,3/04/2022,9198
Gladstone,4/04/2022,10953
Gladstone,5/04/2022,11259
Gladstone,6/04/2022,12134
Gladstone,7/04/2022,12751
Gladstone,8/04/2022,12505
Gladstone,9/04/2022,12072
Gladstone,10/04/2022,9140
Gladstone,11/04/2022,12041
Gladstone,12/04/2022,12286
Gladstone,13/04/2022,14545
Gladstone,14/04/2022,19154
Gladstone,15/04/2022,47
Gladstone,16/04/2022,15802
Gladstone,17/04/2022,6525
Gladstone,18/04/2022,8880
Gladstone,19/04/2022,11677
Gladstone,20/04/2022,11653
Gladstone,21/04/2022,12009
Gladstone,22/04/2022,13010
Gladstone,23/04/2022,12050
Gladstone,24/04/2022,10551
Gladstone,25/04/2022,111
Gladstone,26/04/2022,13658
Gladstone,27/04/2022,12027
Gladstone,28/04/2022,14357
Gladstone,29/04/2022,13401
Gladstone,30/04/2022,13353
Gladstone,1/05/2022,10332
Gladstone,2/05/2022,136
Gladstone,3/05/2022,13491
Gladstone,4/05/2022,12445
Gladstone,5/05/2022,14658
Gladstone,6/05/2022,13567
Gladstone,7/05/2022,15317
Gladstone,8/05/2022,9069
Gladstone,9/05/2022,10076
Gladstone,10/05/2022,10038
Gladstone,11/05/2022,11221
Gladstone,12/05/2022,13305
Gladstone,13/05/2022,12568
Gladstone,14/05/2022,13479
Gladstone,15/05/2022,10661
Gladstone,16/05/2022,10935
Gladstone,17/05/2022,10277
Gladstone,18/05/2022,11074
Gladstone,19/05/2022,11955
Gladstone,20/05/2022,13201
Gladstone,21/05/2022,14062
Gladstone,22/05/2022,10424
Gladstone,23/05/2022,10494
Gladstone,24/05/2022,11004
Gladstone,25/05/2022,11360
Gladstone,26/05/2022,12747
Gladstone,27/05/2022,13751
Gladstone,28/05/2022,12326
Gladstone,29/05/2022,10002
Gladstone,30/05/2022,10568
Gladstone,31/05/2022,
Gladstone,1/06/2022,12044
Gladstone,2/06/2022,13140
Gladstone,3/06/2022,13143
Gladstone,4/06/2022,13809
Gladstone,5/06/2022,9891
Gladstone,6/06/2022,10826
Gladstone,7/06/2022,10549
Gladstone,8/06/2022,12590
Gladstone,9/06/2022,14902
Gladstone,10/06/2022,15094
Gladstone,11/06/2022,14903
Gladstone,12/06/2022,11273
Gladstone,13/06/2022,11331
Gladstone,14/06/2022,11519
Gladstone,15/06/2022,11796
Gladstone,16/06/2022,14073
Gladstone,17/06/2022,13027
Gladstone,18/06/2022,12565
Gladstone,19/06/2022,10399
Gladstone,20/06/2022,11479
Gladstone,21/06/2022,11649
Gladstone,22/06/2022,12465
Gladstone,23/06/2022,14071
Gladstone,24/06/2022,13612
Gladstone,25/06/2022,12824
Gladstone,26/06/2022,9702
Gladstone,27/06/2022,11541
Gladstone,28/06/2022,12822
Gladstone,29/06/2022,12752
Gladstone,30/06/2022,13557
Glendale,1/01/2021,24274
Glendale,2/01/2021,21106
Glendale,3/01/2021,22823
Glendale,4/01/2021,23303
Glendale,5/01/2021,24007
Glendale,6/01/2021,25954
Glendale,7/01/2021,21748
Glendale,8/01/2021,19716
Glendale,9/01/2021,15013
Glendale,10/01/2021,12948
Glendale,11/01/2021,13033
Glendale,12/01/2021,13623
Glendale,13/01/2021,14838
Glendale,14/01/2021,14681
Glendale,15/01/2021,7550
Glendale,16/01/2021,11754
Glendale,17/01/2021,8710
Glendale,18/01/2021,11652
Glendale,19/01/2021,3814
Glendale,20/01/2021,12154
Glendale,21/01/2021,9923
Glendale,22/01/2021,13251
Glendale,23/01/2021,11412
Glendale,24/01/2021,14776
Glendale,25/01/2021,9343
Glendale,26/01/2021,13665
Glendale,27/01/2021,15395
Glendale,28/01/2021,15060
Glendale,29/01/2021,14434
Glendale,30/01/2021,13318
Glendale,31/01/2021,12995
Glendale,1/02/2021,12968
Glendale,2/02/2021,13467
Glendale,3/02/2021,15160
Glendale,4/02/2021,14504
Glendale,5/02/2021,14091
Glendale,6/02/2021,12145
Glendale,7/02/2021,12854
Glendale,8/02/2021,12601
Glendale,9/02/2021,13195
Glendale,10/02/2021,14941
Glendale,11/02/2021,14369
Glendale,12/02/2021,14170
Glendale,13/02/2021,237
Glendale,14/02/2021,12474
Glendale,15/02/2021,12791
Glendale,16/02/2021,13450
Glendale,17/02/2021,15271
Glendale,18/02/2021,15132
Glendale,19/02/2021,14452
Glendale,20/02/2021,12650
Glendale,21/02/2021,14291
Glendale,22/02/2021,12935
Glendale,23/02/2021,13328
Glendale,24/02/2021,14939
Glendale,25/02/2021,14350
Glendale,26/02/2021,14391
Glendale,27/02/2021,11850
Glendale,28/02/2021,12351
Glendale,1/03/2021,11675
Glendale,2/03/2021,12154
Glendale,3/03/2021,14122
Glendale,4/03/2021,14048
Glendale,5/03/2021,13295
Glendale,6/03/2021,11480
Glendale,7/03/2021,11268
Glendale,8/03/2021,11189
Glendale,9/03/2021,12361
Glendale,10/03/2021,14019
Glendale,11/03/2021,14129
Glendale,12/03/2021,13064
Glendale,13/03/2021,10795
Glendale,14/03/2021,11902
Glendale,15/03/2021,11821
Glendale,16/03/2021,13120
Glendale,17/03/2021,11990
Glendale,18/03/2021,13432
Glendale,19/03/2021,12370
Glendale,20/03/2021,9936
Glendale,21/03/2021,11233
Glendale,22/03/2021,11698
Glendale,23/03/2021,12930
Glendale,24/03/2021,14506
Glendale,25/03/2021,14873
Glendale,26/03/2021,14308
Glendale,27/03/2021,12770
Glendale,28/03/2021,12531
Glendale,29/03/2021,13219
Glendale,30/03/2021,14515
Glendale,31/03/2021,17349
Glendale,1/04/2021,4462
Glendale,2/04/2021,15107
Glendale,3/04/2021,5810
Glendale,4/04/2021,11878
Glendale,5/04/2021,12125
Glendale,6/04/2021,12763
Glendale,7/04/2021,14038
Glendale,8/04/2021,13344
Glendale,9/04/2021,12765
Glendale,10/04/2021,11578
Glendale,11/04/2021,12143
Glendale,12/04/2021,12175
Glendale,13/04/2021,12813
Glendale,14/04/2021,13832
Glendale,15/04/2021,13842
Glendale,16/04/2021,13003
Glendale,17/04/2021,11039
Glendale,18/04/2021,11295
Glendale,19/04/2021,11167
Glendale,20/04/2021,11937
Glendale,21/04/2021,13297
Glendale,22/04/2021,13266
Glendale,23/04/2021,12567
Glendale,24/04/2021,9631
Glendale,25/04/2021,11541
Glendale,26/04/2021,11305
Glendale,27/04/2021,12205
Glendale,28/04/2021,13558
Glendale,29/04/2021,13503
Glendale,30/04/2021,12952
Glendale,1/05/2021,11043
Glendale,2/05/2021,11198
Glendale,3/05/2021,11261
Glendale,4/05/2021,12081
Glendale,5/05/2021,13861
Glendale,6/05/2021,14487
Glendale,7/05/2021,14469
Glendale,8/05/2021,10995
Glendale,9/05/2021,11483
Glendale,10/05/2021,11858
Glendale,11/05/2021,12526
Glendale,12/05/2021,14111
Glendale,13/05/2021,14054
Glendale,14/05/2021,13249
Glendale,15/05/2021,11608
Glendale,16/05/2021,11401
Glendale,17/05/2021,11476
Glendale,18/05/2021,12167
Glendale,19/05/2021,13784
Glendale,20/05/2021,13792
Glendale,21/05/2021,13437
Glendale,22/05/2021,11361
Glendale,23/05/2021,11316
Glendale,24/05/2021,11604
Glendale,25/05/2021,11870
Glendale,26/05/2021,13525
Glendale,27/05/2021,14106
Glendale,28/05/2021,12962
Glendale,29/05/2021,11708
Glendale,30/05/2021,11628
Glendale,31/05/2021,21
Glendale,1/06/2021,12066
Glendale,2/06/2021,12760
Glendale,3/06/2021,13989
Glendale,4/06/2021,13589
Glendale,5/06/2021,11377
Glendale,6/06/2021,11710
Glendale,7/06/2021,11647
Glendale,8/06/2021,12624
Glendale,9/06/2021,13309
Glendale,10/06/2021,14262
Glendale,11/06/2021,13266
Glendale,12/06/2021,11374
Glendale,13/06/2021,11063
Glendale,14/06/2021,11797
Glendale,15/06/2021,12169
Glendale,16/06/2021,13605
Glendale,17/06/2021,14032
Glendale,18/06/2021,25824
Glendale,19/06/2021,22680
Glendale,20/06/2021,23226
Glendale,21/06/2021,15459
Glendale,22/06/2021,12481
Glendale,23/06/2021,13728
Glendale,24/06/2021,14223
Glendale,25/06/2021,13434
Glendale,26/06/2021,11762
Glendale,27/06/2021,11205
Glendale,28/06/2021,11394
Glendale,29/06/2021,12120
Glendale,30/06/2021,13020
Glendale,1/07/2021,
Glendale,2/07/2021,
Glendale,3/07/2021,
Glendale,4/07/2021,
Glendale,5/07/2021,
Glendale,6/07/2021,
Glendale,7/07/2021,
Glendale,8/07/2021,
Glendale,9/07/2021,
Glendale,10/07/2021,
Glendale,11/07/2021,
Glendale,12/07/2021,
Glendale,13/07/2021,
Glendale,14/07/2021,
Glendale,15/07/2021,
Glendale,16/07/2021,
Glendale,17/07/2021,
Glendale,18/07/2021,
Glendale,19/07/2021,
Glendale,20/07/2021,
Glendale,21/07/2021,
Glendale,22/07/2021,
Glendale,23/07/2021,
Glendale,24/07/2021,
Glendale,25/07/2021,
Glendale,26/07/2021,
Glendale,27/07/2021,
Glendale,28/07/2021,
Glendale,29/07/2021,
Glendale,30/07/2021,
Glendale,31/07/2021,
Glendale,1/08/2021,
Glendale,2/08/2021,
Glendale,3/08/2021,
Glendale,4/08/2021,
Glendale,5/08/2021,
Glendale,6/08/2021,
Glendale,7/08/2021,
Glendale,8/08/2021,
Glendale,9/08/2021,
Glendale,10/08/2021,
Glendale,11/08/2021,
Glendale,12/08/2021,
Glendale,13/08/2021,
Glendale,14/08/2021,
Glendale,15/08/2021,
Glendale,16/08/2021,
Glendale,17/08/2021,
Glendale,18/08/2021,
Glendale,19/08/2021,
Glendale,20/08/2021,
Glendale,21/08/2021,
Glendale,22/08/2021,
Glendale,23/08/2021,
Glendale,24/08/2021,
Glendale,25/08/2021,
Glendale,26/08/2021,
Glendale,27/08/2021,
Glendale,28/08/2021,
Glendale,29/08/2021,
Glendale,30/08/2021,
Glendale,31/08/2021,
Glendale,1/09/2021,
Glendale,2/09/2021,
Glendale,3/09/2021,
Glendale,4/09/2021,
Glendale,5/09/2021,
Glendale,6/09/2021,
Glendale,7/09/2021,
Glendale,8/09/2021,
Glendale,9/09/2021,
Glendale,10/09/2021,
Glendale,11/09/2021,
Glendale,12/09/2021,
Glendale,13/09/2021,
Glendale,14/09/2021,
Glendale,15/09/2021,
Glendale,16/09/2021,
Glendale,17/09/2021,
Glendale,18/09/2021,
Glendale,19/09/2021,
Glendale,20/09/2021,
Glendale,21/09/2021,
Glendale,22/09/2021,
Glendale,23/09/2021,
Glendale,24/09/2021,
Glendale,25/09/2021,
Glendale,26/09/2021,
Glendale,27/09/2021,
Glendale,28/09/2021,
Glendale,29/09/2021,
Glendale,30/09/2021,
Glendale,1/10/2021,
Glendale,2/10/2021,
Glendale,3/10/2021,
Glendale,4/10/2021,
Glendale,5/10/2021,
Glendale,6/10/2021,
Glendale,7/10/2021,
Glendale,8/10/2021,
Glendale,9/10/2021,
Glendale,10/10/2021,
Glendale,11/10/2021,
Glendale,12/10/2021,
Glendale,13/10/2021,
Glendale,14/10/2021,
Glendale,15/10/2021,
Glendale,16/10/2021,
Glendale,17/10/2021,
Glendale,18/10/2021,
Glendale,19/10/2021,
Glendale,20/10/2021,
Glendale,21/10/2021,
Glendale,22/10/2021,
Glendale,23/10/2021,
Glendale,24/10/2021,
Glendale,25/10/2021,
Glendale,26/10/2021,
Glendale,27/10/2021,
Glendale,28/10/2021,
Glendale,29/10/2021,
Glendale,30/10/2021,
Glendale,31/10/2021,
Glendale,1/11/2021,
Glendale,2/11/2021,
Glendale,3/11/2021,
Glendale,4/11/2021,
Glendale,5/11/2021,
Glendale,6/11/2021,
Glendale,7/11/2021,
Glendale,8/11/2021,
Glendale,9/11/2021,
Glendale,10/11/2021,
Glendale,11/11/2021,
Glendale,12/11/2021,
Glendale,13/11/2021,
Glendale,14/11/2021,
Glendale,15/11/2021,
Glendale,16/11/2021,
Glendale,17/11/2021,
Glendale,18/11/2021,
Glendale,19/11/2021,
Glendale,20/11/2021,
Glendale,21/11/2021,
Glendale,22/11/2021,
Glendale,23/11/2021,
Glendale,24/11/2021,
Glendale,25/11/2021,
Glendale,26/11/2021,
Glendale,27/11/2021,
Glendale,28/11/2021,
